T1,V1,W1
1498653000,239.0416286,242.0016907
1498656600,238.4756682,242.1197758
1498660200,239.4507598,243.1095793
1498663800,236.3196636,242.8415753
1498667400,240.047155,242.3983046
1498671000,241.1558988,245.1986797
1498674600,238.8370257,242.3015625
1498678200,237.8153829,240.9566964
1498681800,239.5108498,242.8267203
1498685400,238.070906,241.2474487
1498689000,241.0065059,244.3818801
1498692600,238.802763,241.5061241
1498696200,235.8440226,237.0278427
1498699800,233.2104811,234.2978886
1498703400,228.9480168,230.4247228
1498707000,228.3500502,229.4650255
1498710600,228.7349789,231.3108097
1498714200,227.9920492,231.6868704
1498717800,233.9981666,236.1367372
1498721400,235.2414645,237.6475084
1498725000,234.3853336,236.3786757
1498728600,234.6998539,236.3531688
1498732200,235.3609412,237.4450153
1498735800,237.4196191,239.2860247
1498739400,236.7602444,238.7457675
1498743000,235.7775428,238.4137933
1498746600,239.4896916,242.5851165
1498750200,236.0798168,238.188435
1498753800,238.9713518,241.8437819
1498757400,240.8292277,243.6037807
1498761000,239.7300586,242.39736
1498764600,241.3680681,244.2540719
1498768200,237.3911964,240.1970118
1498771800,240.1821674,243.3042882
1498775400,235.3920735,238.3395711
1498779000,237.0096088,240.0791598
1498782600,235.2810221,236.6914205
1498786200,230.0748422,232.900984
1498789800,225.6694036,227.4121859
1498793400,227.9510599,229.4179996
1498797000,230.5530032,232.7762318
1498800600,222.5501732,225.6259143
1498804200,234.5771268,236.6878008
1498807800,237.8525986,241.2186963
1498811400,236.1030565,238.9809627
1498815000,233.5989799,235.4297418
1498818600,237.1411626,239.6439459
1498822200,236.7533212,239.7565457
1498825800,238.4574593,241.0242903
1498829400,235.6672179,238.7587884
1498833000,240.6217532,243.7570522
1498836600,239.7480851,243.4892389
1498840200,241.5028586,244.1084833
1498843800,238.8762239,241.8019756
1498847400,232.5147815,235.4612052
1498851000,240.0428065,243.1677211
1498854600,238.3783424,242.0705435
1498858200,239.8095146,243.5549014
1498861800,240.5744185,244.0349267
1498865400,238.901302,241.6808113
1498869000,235.7633361,238.034638
1498872600,234.2338347,235.744082
1498876200,229.5407461,231.5395401
1498879800,230.9786091,232.7110575
1498883400,231.4414152,233.6575745
1498887000,231.6776212,232.5527072
1498890600,235.1333842,236.5878511
1498894200,237.0685749,239.5025719
1498897800,233.662465,235.2732203
1498901400,234.3632292,236.1243592
1498905000,233.2374177,235.6049641
1498908600,235.8627959,238.4236071
1498912200,228.7177752,230.6269811
1498915800,233.8933388,236.3270235
1498919400,237.3946695,239.9387917
1498923000,240.0560723,243.0821608
1498926600,238.4825105,240.9941343
1498930200,240.3509032,241.8066144
1498933800,238.9647691,241.13738
1498937400,238.1836279,241.0063799
1498941000,239.1010961,242.0958047
1498944600,237.2138594,240.0573237
1498948200,237.7230628,240.5765356
1498951800,236.4267189,238.891901
1498955400,231.8410987,234.1597092
1498959000,233.2484487,234.5927748
1498962600,227.4318862,228.9175013
1498966200,228.2430512,230.2752509
1498969800,228.8319623,230.605966
1498973400,227.3866948,229.4411402
1498977000,229.6791451,231.4211659
1498980600,230.3644861,232.997874
1498984200,230.6016781,233.1079231
1498987800,231.660977,233.7387141
1498991400,232.86975,234.4384319
1498995000,231.6769923,234.0714197
1498998600,226.0389178,229.1214489
1499002200,229.3041906,231.9475469
1499005800,228.9738708,231.0960827
1499009400,227.5130192,230.2335095
1499013000,232.2421833,234.5462701
1499016600,234.5001253,237.0521933
1499020200,236.5601345,239.0503595
1499023800,238.3476136,241.1343765
1499027400,239.5400403,242.5772382
1499031000,240.7778779,243.2755547
1499034600,241.1894587,243.6061648
1499038200,238.7417333,240.7272495
1499041800,234.5453577,235.5629307
1499045400,229.4141069,230.7299905
1499049000,231.9464724,232.5354963
1499052600,229.6664366,230.5421879
1499056200,228.7405665,232.1817031
1499059800,228.7452608,231.0443648
1499063400,230.1652949,232.1889886
1499067000,236.8342883,238.6345566
1499070600,233.5529363,236.3889682
1499074200,233.8494813,235.5817311
1499077800,232.2195582,234.172683
1499081400,224.8614285,226.8060131
1499085000,236.0086338,238.4963857
1499088600,236.264811,239.5708558
1499092200,238.714429,241.8671135
1499095800,239.5484626,242.4132962
1499099400,236.3760537,242.6397847
1499103000,239.6722269,241.9229691
1499106600,236.2613995,238.1498168
1499110200,237.2383302,239.5071292
1499113800,232.286854,234.7338065
1499117400,242.257236,244.7052547
1499121000,235.8503036,238.4128164
1499124600,237.1622941,239.2721949
1499128200,234.3146059,235.9198987
1499131800,230.4955804,231.5412421
1499135400,230.6315328,231.6197782
1499139000,229.4576473,229.6132565
1499142600,230.1759383,232.1757957
1499146200,230.3286103,232.5756131
1499149800,233.7693893,236.0434722
1499153400,236.7445548,239.0162145
1499157000,233.2122391,235.5091891
1499160600,233.0088481,234.4460157
1499164200,233.4234121,235.3113018
1499167800,233.51404,235.3688405
1499171400,238.7884868,240.6185646
1499175000,237.3566105,239.1807225
1499178600,240.322742,242.6575171
1499182200,237.918313,240.4578172
1499185800,239.9259517,243.3294451
1499189400,239.9920723,242.9818501
1499193000,237.7313222,240.0486095
1499196600,239.0328721,241.9548769
1499200200,240.7871863,243.9384512
1499203800,241.8470777,244.8006626
1499207400,239.4586395,242.2405904
1499211000,237.5082145,240.0484585
1499214600,232.5237264,233.6581492
1499218200,229.5183102,230.8669071
1499221800,230.1142226,230.2683377
1499225400,228.6034872,230.2927106
1499229000,228.578733,230.9954925
1499232600,228.8473545,230.4797372
1499236200,233.2957355,235.3404561
1499239800,235.6724178,238.2839496
1499243400,236.0897003,238.0973172
1499247000,236.6724029,238.1894858
1499250600,236.8090757,238.5423044
1499254200,238.0443383,239.5908732
1499257800,238.1854704,240.6887691
1499261400,238.3410005,240.1363999
1499265000,239.3630329,242.0147481
1499268600,239.4776749,241.9150152
1499272200,239.8649627,242.5321017
1499275800,240.4053988,243.4097444
1499279400,236.3520996,239.4349352
1499283000,241.0744279,243.8882211
1499286600,237.7224834,240.8531739
1499290200,237.6942963,240.7969792
1499293800,237.8492312,240.8351885
1499297400,238.2341645,240.5411559
1499301000,231.5029222,232.7848631
1499304600,230.1488283,230.8652501
1499308200,231.8345997,233.0432315
1499311800,227.9271328,229.0530147
1499315400,228.6854994,230.9180181
1499319000,229.0576718,231.1583325
1499322600,231.9307893,235.7855052
1499326200,237.4250471,239.0557159
1499329800,231.430594,236.2570961
1499333400,233.8729747,234.0591503
1499337000,234.5982381,236.1772934
1499340600,235.9146274,238.4362034
1499344200,236.3744236,238.0873001
1499347800,238.764276,239.9836152
1499351400,240.7401241,243.0502566
1499355000,241.1944417,244.0878997
1499358600,236.3934606,238.3452041
1499362200,237.2498227,239.727885
1499365800,238.3453521,240.6784158
1499369400,235.8229864,238.6726214
1499373000,238.0765982,240.5294107
1499376600,232.2227969,235.1691325
1499380200,240.4996907,243.5892704
1499383800,237.0886802,239.6001295
1499387400,233.0152867,234.5677383
1499391000,232.3624919,233.1160509
1499394600,230.545993,231.4341362
1499398200,230.2175471,232.1622681
1499401800,227.8609575,230.3757985
1499405400,229.3442104,233.3665286
1499409000,234.1503771,236.9580138
1499412600,237.0884283,241.310932
1499416200,236.3613522,238.4250522
1499419800,236.3102358,238.299472
1499423400,237.9976004,240.1414934
1499427000,240.3716829,243.4581163
1499430600,240.8565127,244.0357092
1499434200,237.582975,240.3877022
1499437800,235.176005,237.7647205
1499441400,238.5541372,240.5434345
1499445000,241.4753413,243.4603957
1499448600,236.7541737,239.9748637
1499452200,237.8102146,240.1891523
1499455800,239.0635491,241.7956177
1499459400,224.6064614,227.1587122
1499463000,236.4997522,238.9993602
1499466600,239.4643092,242.2106014
1499470200,238.055987,239.8715702
1499473800,232.325748,234.3759234
1499477400,233.4845553,234.9511539
1499481000,229.2676256,231.1404677
1499484600,228.0110634,230.81263
1499488200,226.539593,229.8318031
1499491800,221.8252628,223.959411
1499495400,233.3501321,235.7444286
1499499000,236.5060735,238.392419
1499502600,235.3921912,237.5319984
1499506200,236.6062375,238.6025823
1499509800,239.1862511,241.2279434
1499513400,236.1725624,238.4148162
1499517000,237.9579624,240.6373522
1499520600,237.522284,240.8342507
1499524200,238.0696866,241.5209072
1499527800,236.8460288,244.4113225
1499531400,240.5939674,242.9711924
1499535000,241.1982565,243.2557105
1499538600,236.8015322,238.849701
1499542200,238.9792071,241.5903882
1499545800,240.7511633,243.5937444
1499549400,241.643273,244.9236545
1499553000,242.1250743,244.9342536
1499556600,241.086643,243.23332
1499560200,241.1421183,243.5738465
1499563800,238.930082,241.2723285
1499567400,240.0906892,242.054533
1499571000,233.1734868,235.4363743
1499574600,228.3087864,231.127179
1499578200,236.6236614,239.4484631
1499581800,239.2683616,241.0355286
1499585400,232.1521207,233.2747527
1499589000,230.1467119,232.5702269
1499592600,231.1395747,232.3403204
1499596200,232.5803978,233.4964297
1499599800,229.070333,230.7810327
1499603400,229.9363318,232.365024
1499607000,228.9026223,231.3976234
1499610600,227.2794068,230.275678
1499614200,230.9856464,233.6766905
1499617800,231.1418768,233.8666328
1499621400,233.4647708,235.2305479
1499625000,236.1429754,238.1028085
1499628600,238.0689063,241.0189512
1499632200,240.1139749,242.9208825
1499635800,240.6330333,243.5038028
1499639400,240.7308251,243.7048921
1499643000,237.9920227,240.6192378
1499646600,236.9158389,238.596469
1499650200,232.6661209,234.5302479
1499653800,237.5928209,239.6441491
1499657400,232.5209594,233.3271296
1499661000,231.1381919,232.7421392
1499664600,233.6593712,235.2068719
1499668200,235.252754,237.8789233
1499671800,238.9075507,242.4208433
1499675400,234.9805186,238.2213402
1499679000,234.8947987,237.3572622
1499682600,236.2506425,238.9213273
1499686200,237.5608259,241.2145725
1499689800,238.9528295,242.431225
1499693400,237.3811464,240.8633548
1499697000,241.0164945,243.9158329
1499700600,237.1142926,239.8898614
1499704200,238.7791509,241.0018336
1499707800,240.776634,242.5545464
1499711400,236.5869807,237.9576042
1499715000,237.357993,239.5143896
1499718600,239.0989723,241.7770584
1499722200,237.6935279,239.9897757
1499725800,238.8236536,241.662197
1499729400,238.4383945,241.2920017
1499733000,230.2779458,232.3477676
1499736600,231.0848386,232.9404308
1499740200,224.8178935,226.9361079
1499743800,225.4502333,226.6054563
1499747400,231.2920522,232.8740974
1499751000,234.3844475,236.4655984
1499754600,236.8287769,238.5655822
1499758200,240.7027328,243.3912559
1499761800,237.2996454,239.5607726
1499765400,237.0701594,238.9290646
1499769000,237.4258777,238.8323953
1499772600,239.9468216,241.9034024
1499776200,237.2344399,239.5804822
1499779800,234.696802,237.3338116
1499783400,239.10115,241.6030157
1499787000,237.7256126,241.1771865
1499790600,236.6128721,239.5573041
1499794200,240.5290117,243.5205545
1499797800,239.3252222,241.9323592
1499801400,238.6783155,241.9865373
1499805000,238.196751,241.5794135
1499808600,237.5857712,241.0076806
1499812200,239.6003841,242.7578512
1499815800,237.9692109,240.7565822
1499819400,234.2210131,236.3395283
1499823000,228.9379674,230.8563977
1499826600,228.8419484,231.3549356
1499830200,229.4915467,230.8453588
1499833800,224.3121436,227.6767121
1499837400,227.0531921,229.4360594
1499841000,230.8283136,232.6231432
1499844600,237.9607585,240.0167157
1499848200,234.857345,237.3291238
1499851800,234.3476746,236.7891683
1499855400,234.8608234,236.187727
1499859000,236.7496213,238.6541172
1499862600,236.8476441,238.461203
1499866200,237.8405138,240.4733121
1499869800,240.2125382,243.4143244
1499873400,239.671609,242.6859321
1499877000,238.0185144,241.1730135
1499880600,238.9476374,241.8476841
1499884200,236.7835664,239.1990231
1499887800,239.2033111,242.3807116
1499891400,240.790316,244.5762012
1499895000,238.9141099,242.6650396
1499898600,238.2512512,241.6308897
1499902200,237.2441373,239.9503664
1499905800,235.6720922,237.1591402
1499909400,230.4861527,231.6521817
1499913000,228.5567266,231.4436553
1499916600,224.3960358,226.3440836
1499920200,229.5337351,230.777945
1499923800,229.0178648,231.2209405
1499927400,232.2513744,234.2503751
1499931000,238.4073008,241.4125314
1499934600,237.2081248,238.5784353
1499949000,237.8950702,240.777566
1499952600,238.4301873,240.9706841
1499956200,238.1286559,241.8565943
1499959800,240.6523744,244.1439837
1499963400,239.4615169,243.9307257
1499967000,239.5878668,243.9522606
1499970600,237.1150032,241.0816246
1499974200,238.4394431,242.1126603
1499977800,239.568434,243.606509
1499981400,240.8962973,244.730111
1499985000,239.1272719,243.0037492
1499988600,236.3044653,239.8599993
1499992200,233.918545,236.1451066
1499995800,230.9891135,232.6252257
1499999400,226.5400326,230.893524
1500003000,226.6244081,228.9968809
1500006600,231.7425566,234.8692576
1500010200,233.7176598,236.6460514
1500013800,237.9687757,240.1573413
1500017400,239.2266078,241.5931531
1500021000,236.3886755,238.3225649
1500024600,236.0542634,237.945097
1500028200,235.8779349,238.2469432
1500031800,231.0231041,233.7818409
1500035400,237.4459723,240.2837609
1500039000,232.1557764,235.6249084
1500042600,238.569455,241.2887743
1500046200,239.8340537,242.2434452
1500049800,237.0481731,240.9366241
1500053400,235.1221429,239.144242
1500057000,239.2572045,243.1031507
1500060600,240.8008396,244.6450853
1500064200,238.6905165,242.3435991
1500067800,230.5333845,233.7581536
1500071400,240.1777796,243.2703931
1500075000,235.1544731,242.9006028
1500078600,236.9714182,239.3045134
1500082200,234.1551536,236.3789447
1500085800,229.9161687,232.327789
1500089400,228.9412762,232.586342
1500093000,228.4136379,230.4103892
1500096600,229.4101061,230.9955408
1500100200,231.5943622,233.9192529
1500103800,229.1631343,237.8816773
1500107400,232.4599402,236.0271382
1500111000,230.8667246,237.0553622
1500114600,227.3985025,233.1460975
1500118200,234.9929581,237.3633393
1500121800,231.8843963,235.9871087
1500125400,233.5017912,236.443828
1500129000,235.5837969,239.0921117
1500132600,237.1591134,241.1455797
1500136200,236.2232982,238.9233551
1500139800,236.478279,239.976135
1500143400,238.7308687,242.1496741
1500147000,241.0732906,244.2647267
1500150600,238.2723952,243.6154071
1500154200,239.3189728,242.2396879
1500157800,239.4749039,242.955527
1500161400,238.4095128,241.692034
1500165000,238.0325748,240.1936412
1500168600,235.3336532,236.6947172
1500172200,233.387094,235.7051092
1500175800,229.0485063,231.294573
1500179400,228.0895581,230.3954178
1500183000,222.6419268,231.9011104
1500186600,231.8101078,233.8471573
1500190200,234.8884716,236.9215119
1500193800,233.1544949,235.8596245
1500197400,230.7133688,236.8263149
1500201000,232.2973308,234.9755001
1500204600,234.3581756,238.2131764
1500208200,231.2334909,233.4810647
1500211800,228.041934,230.3815914
1500215400,229.1835965,232.8443232
1500219000,232.7989907,237.5415697
1500222600,233.7222474,237.7492044
1500226200,237.9629245,242.0101612
1500229800,240.4800309,244.1702534
1500233400,241.8193222,245.5640284
1500237000,239.5981007,243.1464557
1500240600,237.4560967,245.1816624
1500244200,241.2054448,244.701723
1500247800,236.316247,243.2889509
1500251400,235.6622162,236.6396504
1500255000,229.6223624,230.4683033
1500258600,228.5612849,231.5148661
1500262200,227.4789903,230.2622279
1500265800,229.9923597,233.2850269
1500269400,231.4106237,234.1242333
1500273000,234.4748902,236.1106959
1500287400,238.9275991,242.8550139
1500291000,239.6499513,242.0643539
1500294600,239.9248722,242.6625128
1500298200,240.940245,243.9115875
1500301800,240.6285839,244.3545379
1500305400,239.4169043,243.4228408
1500309000,238.4183553,244.2442814
1500312600,238.0183289,242.9693859
1500316200,240.8683262,244.5170115
1500319800,237.683532,245.1191811
1500323400,240.1366892,243.4604506
1500327000,241.1290488,244.6171569
1500330600,242.0715928,245.2593477
1500334200,238.9136444,241.8206831
1500337800,232.7768339,237.6815665
1500341400,232.8253645,233.9242775
1500345000,229.3691161,231.6557217
1500348600,230.5867027,232.8834371
1500352200,229.1921098,234.253694
1500355800,228.969699,231.691233
1500359400,233.458699,236.3247365
1500363000,235.2355201,238.2784527
1500366600,232.3943829,235.625942
1500370200,232.83211,236.1520659
1500373800,228.5129716,237.2899663
1500377400,233.2380019,235.6154015
1500381000,232.951283,235.4349495
1500384600,233.9467002,237.1298887
1500388200,237.2508563,240.1670606
1500391800,232.1933844,238.9436441
1500395400,240.189391,244.4489433
1500399000,237.5944876,242.2951384
1500402600,239.0930424,242.7778353
1500406200,240.8904343,244.5981741
1500409800,238.2366197,245.0819692
1500413400,240.3795821,243.8486681
1500417000,237.3861838,245.1678522
1500420600,240.8344031,243.0918674
1500424200,236.0510199,237.0911042
1500427800,228.7211552,230.6278459
1500431400,227.2539917,228.3902051
1500435000,228.945026,230.5140222
1500438600,230.9164465,232.9617636
1500442200,230.7297789,232.4841545
1500445800,229.4304626,238.5042681
1500449400,237.1745522,238.9238437
1500453000,234.3284717,236.7787569
1500456600,236.4574924,238.6422667
1500460200,233.2891723,239.8441122
1500463800,236.2734283,239.2992599
1500467400,236.4323263,238.5591711
1500471000,235.2467137,238.1545649
1500474600,238.95361,241.6130663
1500478200,234.2265786,241.5394561
1500481800,238.2127937,241.5795775
1500485400,239.1154678,244.6074463
1500489000,238.4238508,244.5913635
1500492600,238.9564942,245.4052279
1500496200,241.4527173,245.2369401
1500499800,238.9654753,242.6967866
1500503400,237.8242501,243.4110016
1500507000,237.9319976,240.7582406
1500510600,234.432879,235.2263506
1500514200,229.1366618,230.3909536
1500517800,229.2659226,230.5159147
1500521400,230.0444617,230.6080776
1500525000,230.7661047,233.9695429
1500528600,231.3904434,233.8244332
1500532200,237.0819958,239.6946593
1500535800,238.0129724,240.6687865
1500539400,232.1362319,235.3045069
1500543000,233.6969839,236.0428656
1500546600,228.0496815,230.3152176
1500550200,236.1614044,238.8265567
1500553800,235.8071522,239.2867682
1500557400,233.2729863,236.7787399
1500561000,239.3933308,242.4654679
1500564600,238.7352533,241.319216
1500568200,238.9174981,242.7785978
1500571800,240.6436991,244.9817723
1500575400,239.4272015,243.1477051
1500579000,241.5911323,244.8557714
1500582600,241.2494561,244.5071428
1500586200,241.0177727,244.3774359
1500589800,240.3049621,243.860868
1500593400,239.2781753,241.3950409
1500597000,235.638723,236.4826852
1500600600,232.0611854,233.9436445
1500604200,228.4378367,230.5336556
1500607800,230.2094691,232.4087045
1500611400,230.827305,234.460636
1500622200,235.5739362,238.0194579
1500625800,234.5051192,237.0128555
1500629400,235.7223479,237.482806
1500633000,233.9160669,237.3077889
1500636600,234.6080091,236.974805
1500640200,232.6938823,235.7186404
1500643800,232.1090942,235.2547425
1500647400,236.503909,239.3330309
1500651000,239.3897391,243.4370874
1500654600,238.8880233,243.9437444
1500658200,239.944458,244.058752
1500661800,238.7077377,242.7939438
1500665400,238.4685246,242.511078
1500669000,239.2308051,243.2013545
1500672600,240.2336889,244.0109214
1500676200,240.6851527,244.1740254
1500679800,238.8640071,242.6211591
1500683400,236.853451,239.9736234
1500687000,234.924302,236.8275966
1500690600,229.8896339,232.786133
1500694200,227.0603123,229.3583995
1500697800,230.2030469,231.7900659
1500701400,229.2529665,231.7453314
1500705000,238.2519521,240.0839607
1500708600,239.4257118,241.7719739
1500712200,238.5025392,240.0544348
1500715800,239.775628,241.579298
1500719400,235.207322,237.7402013
1500723000,239.2380364,241.8063002
1500726600,230.1977878,232.5281298
1500730200,227.8788955,233.2782951
1500733800,229.5976978,232.6008325
1500737400,235.9336876,239.0758943
1500741000,238.2397683,241.5475056
1500744600,238.7060441,243.3215686
1500748200,240.9751708,244.8406996
1500751800,240.1922812,244.4161586
1500755400,241.803236,245.4950129
1500759000,239.7353054,243.3256849
1500762600,241.3955513,244.6110613
1500766200,235.889034,244.483784
1500769800,235.2777709,240.9483845
1500773400,234.1784091,236.8229023
1500777000,228.7641406,232.3114476
1500780600,227.3361307,228.6936252
1500784200,227.3211415,229.9700901
1500787800,227.8307539,229.3876198
1500791400,232.3066043,235.4246663
1500795000,235.3259441,238.5367126
1500798600,233.3777863,236.4826153
1500802200,235.7865532,237.7412187
1500805800,235.7602079,238.5805158
1500809400,233.7409653,236.6103872
1500813000,230.3690567,233.9987509
1500816600,229.0915448,232.189945
1500820200,226.2391503,234.7986242
1500823800,228.9728077,233.7013199
1500827400,233.5551475,238.0164778
1500831000,237.0746782,241.5035037
1500834600,240.7017433,244.2315822
1500838200,240.4990336,244.054003
1500841800,238.7202323,242.6781949
1500845400,240.5818196,244.8060332
1500849000,237.7822845,242.7491512
1500852600,233.4696758,240.7400003
1500856200,232.1351301,233.3451628
1500859800,228.4647268,229.5379855
1500863400,230.5871711,233.1159579
1500867000,233.5071338,235.5026688
1500870600,230.0256499,232.7426618
1500874200,231.5387602,233.6592066
1500877800,233.2760649,237.9512139
1500881400,238.7136399,241.8860864
1500885000,233.4163663,235.5708557
1500888600,234.1138698,237.3487288
1500892200,234.3232092,238.3110644
1500895800,236.8862296,239.7504668
1500899400,236.9165739,239.9619306
1500903000,237.4001759,239.9801689
1500906600,234.4144384,237.4686084
1500910200,233.9223519,237.2612401
1500913800,237.6078315,241.3293666
1500917400,240.1750662,243.7346202
1500921000,239.578206,242.5221146
1500924600,241.3448545,245.0312531
1500928200,240.6231222,244.53327
1500931800,237.6927151,245.5304386
1500935400,241.0407276,244.1778274
1500939000,238.2972778,240.8768059
1500942600,234.6510204,235.6413629
1500946200,228.3041215,232.0517726
1500949800,233.4194771,236.3296437
1500953400,229.7381553,232.2236688
1500957000,228.278425,230.1611844
1500960600,229.8935035,232.7176405
1500964200,233.2884334,236.7175825
1500967800,229.784654,231.617965
1500971400,229.8862176,233.3791232
1500975000,238.7125695,241.6784454
1500978600,239.7766732,242.340486
1500982200,240.2580083,242.7231313
1500985800,236.5211286,239.1935901
1500989400,236.6515084,239.3895099
1500993000,238.1700733,241.5604196
1500996600,232.5835464,235.2605822
1501000200,237.9981231,240.6638443
1501003800,235.0844213,238.7462074
1501007400,240.2747578,243.7658877
1501011000,239.2496584,243.0196165
1501014600,241.1728628,244.8983631
1501018200,239.6164552,242.8969783
1501021800,239.7097594,242.6821421
1501025400,234.0904631,236.4894923
1501029000,232.4731619,233.079496
1501032600,228.6476064,230.9110335
1501036200,229.5972817,231.9808145
1501039800,235.5451333,236.8356384
1501043400,232.6027406,235.1039615
1501047000,231.3276947,233.5727044
1501050600,237.1229524,239.5857547
1501054200,237.0123029,240.3125346
1501057800,232.105489,234.9719535
1501061400,232.1740517,234.9109335
1501065000,234.5433984,237.6410098
1501068600,235.5498814,238.45503
1501072200,236.4203957,239.4293014
1501075800,238.614231,242.0940571
1501079400,240.9364536,244.1444446
1501083000,229.9973221,234.8448857
1501086600,230.7443588,233.5708449
1501090200,231.5309299,235.3490751
1501093800,235.7437987,239.279556
1501097400,238.9033821,242.270351
1501101000,236.9691962,240.1443258
1501104600,241.5926291,244.8424907
1501108200,238.9460294,242.1290394
1501111800,236.2958114,239.5569729
1501115400,232.3605287,232.6623617
1501119000,228.7707808,231.0456622
1501122600,232.5515306,234.5671775
1501126200,231.9242452,232.4461472
1501129800,229.0053856,230.8237417
1501133400,228.8717109,232.1770933
1501137000,233.9527624,235.8706906
1501140600,239.5915192,241.7665443
1501144200,234.3733936,236.9270235
1501147800,233.2252611,235.4335954
1501151400,237.0895654,239.0108673
1501155000,235.7198799,238.1818834
1501158600,239.0215772,241.4156134
1501162200,240.375326,243.2620191
1501165800,232.2253101,234.7059065
1501169400,232.3606038,234.6990279
1501173000,234.4133437,237.9649412
1501176600,233.5902747,237.4208212
1501180200,240.3812689,243.7648285
1501183800,240.8926755,244.1653735
1501187400,241.1350833,244.6717841
1501191000,235.3446749,238.9752045
1501194600,239.4743535,242.7988216
1501198200,237.1766153,240.0503944
1501201800,233.6025108,234.4377716
1501205400,229.2279163,231.165915
1501209000,230.1280917,232.0306069
1501212600,231.3041633,232.4177151
1501216200,229.0222147,231.9470148
1501219800,228.7929251,230.7313886
1501223400,233.0806223,234.5520525
1501227000,238.3167816,240.4835471
1501230600,236.098508,238.3777264
1501234200,235.9706009,238.5712482
1501237800,233.8737373,236.1349006
1501241400,232.3316071,234.5489131
1501245000,236.5583918,238.9741487
1501248600,235.5124037,237.9272789
1501252200,237.1054454,240.2027869
1501255800,236.613693,239.6506194
1501259400,232.8914191,235.7188785
1501263000,233.5377932,236.7584845
1501266600,239.5622317,242.5947742
1501270200,240.66922,243.6298079
1501273800,240.245696,243.7785628
1501277400,239.4534182,242.7697135
1501281000,239.7027937,243.457534
1501284600,238.173006,240.8409316
1501288200,234.5247102,236.9644678
1501291800,231.6471999,233.5857148
1501295400,229.017516,230.4697223
1501299000,236.9673997,239.2162796
1501302600,233.3648614,236.0813366
1501306200,233.3567293,235.4278506
1501309800,236.6784904,239.5663965
1501313400,238.3541031,242.5158492
1501317000,235.7735907,238.0113578
1501320600,235.4654422,238.190681
1501324200,236.3832135,238.9801473
1501327800,237.3676908,239.6109121
1501331400,234.446486,237.3256325
1501335000,237.5632661,239.6463767
1501338600,239.4431872,242.3826551
1501342200,229.5930836,232.1834607
1501345800,232.9936054,237.5850259
1501349400,235.8049566,238.9512289
1501353000,237.9127531,240.9907286
1501356600,239.02393,242.4999641
1501360200,240.881753,244.1285137
1501363800,239.212527,242.2496072
1501367400,242.4671687,245.3122628
1501371000,241.3907393,243.9070561
1501374600,240.4287734,242.73538
1501378200,237.8847245,239.1798492
1501381800,235.6190199,236.8283286
1501385400,230.3379411,232.6729441
1501389000,227.1793197,228.5724144
1501392600,228.7233973,231.510836
1501396200,231.7746582,232.1643224
1501399800,234.7662126,237.0532422
1501403400,231.2422612,237.2057119
1501407000,231.0966046,233.4763882
1501410600,237.110358,239.1654566
1501414200,237.2870431,239.295136
1501417800,233.8479166,237.4207535
1501421400,228.83529,230.9460582
1501425000,234.0196556,236.7314124
1501428600,236.0887182,239.4614348
1501432200,236.9346496,240.6431218
1501435800,236.3277449,239.9850237
1501439400,240.8058353,244.0768028
1501443000,241.3398213,244.248264
1501446600,239.362269,242.5006407
1501450200,240.4318066,243.3423059
1501453800,236.5935851,239.7125465
1501457400,239.1907865,241.8033715
1501461000,234.7619634,235.853922
1501464600,227.4252013,228.7399877
1501468200,233.3603015,235.4464064
1501471800,227.7151978,231.5170293
1501475400,227.4191473,229.3642726
1501479000,229.6936019,231.3295594
1501482600,234.85949,236.4195131
1501486200,239.3625488,241.8055462
1501489800,233.1131399,235.8144555
1501493400,233.8731271,236.2582117
1501497000,235.912525,238.1512951
1501500600,238.7925821,241.1878699
1501504200,241.7034484,244.4523708
1501507800,235.6371265,242.3128729
1501511400,240.326099,244.131789
1501515000,232.1961122,236.7903944
1501518600,233.4250874,236.2749249
1501522200,235.8158403,239.0313962
1501525800,237.7555779,240.542709
1501529400,239.8064521,242.573872
1501533000,241.3028594,244.3947972
1501536600,241.8899154,244.6398105
1501540200,239.5349681,242.0176856
1501543800,236.5958225,239.5293484
1501547400,232.4103204,232.6175253
1501551000,228.333859,230.5163317
1501554600,231.5238562,234.1228894
1501558200,230.7190141,233.0582576
1501561800,227.6222477,230.1421625
1501565400,229.993049,232.717191
1501569000,234.1868687,237.0280237
1501572600,239.5041033,241.2664916
1501576200,234.0215496,236.6605625
1501579800,235.055479,237.6337514
1501583400,235.8338302,238.2134993
1501597800,227.4916709,230.4294564
1501601400,227.0584251,229.616379
1501605000,232.8315566,235.105733
1501608600,235.6595661,238.6369343
1501612200,237.1878369,239.7268616
1501615800,237.0781784,240.0915156
1501619400,240.4230729,243.4181887
1501623000,241.4293809,244.573048
1501626600,241.914734,245.0806585
1501630200,239.3464221,242.0448675
1501633800,235.419883,235.821679
1501637400,228.6927709,229.8264653
1501641000,234.0211143,235.0948
1501644600,232.8036987,233.5806815
1501648200,229.9073399,231.9082222
1501651800,230.0404601,232.4473111
1501655400,233.3932784,234.8970016
1501659000,239.3190733,240.9337312
1501662600,233.2889853,236.6738951
1501666200,233.0756992,236.3164429
1501669800,234.9353587,238.0862424
1501673400,238.5279497,241.0985413
1501677000,240.2183817,242.6350864
1501680600,240.0285836,242.9720216
1501684200,235.6203616,238.4107822
1501687800,233.7161017,235.1868629
