,T1,V1,W1,CNumber,Closeness_Value
880,1491867000.0,238.5457951,240.7716019,5.0,0.2404125689711829
5545,1510000200.0,236.05156309999998,237.60827170000002,5.0,0.2017714359649309
4013,1486780200.0,231.3968876,232.3777773,5.0,0.17016491421912944
5544,1494163800.0,226.9498036,229.3128058,5.0,0.18856997910902837
5320,1508657400.0,234.4129213,236.56662540000002,5.0,0.17657857569832
3928,1510349400.0,236.60811809999998,238.0088009,5.0,0.21410366096701067
5520,1503631799.9999998,231.5252252,233.60803540000003,5.0,0.15668196211595384
5317,1489426200.0,236.81227220000002,240.3110323,5.0,0.14786492781617017
201,1490178600.0,238.22075740000002,240.64083629999996,5.0,0.17020084893172896
3298,1491906600.0,237.80694829999996,241.0881831,5.0,0.24206902870097266
3295,1503797400.0,232.9878074,235.1846782,5.0,0.23224371437744387
3311,1511940600.0,236.4193758,238.8189584,5.0,0.19938392049133033
3293,1490643000.0,242.37502199999997,239.9546763,5.0,0.22087850620421415
3943,1488360600.0,232.41836060000003,233.8314394,5.0,0.21719990324865335
3286,1513276200.0,235.6363126,238.3158053,5.0,0.14989674168596753
948,1498714200.0,227.9920492,231.6868704,5.0,0.15439664802429034
5315,1507537799.9999998,234.17239720000003,236.9938787,5.0,0.2130839626992753
3282,1503566999.9999998,232.396084,234.3289109,5.0,0.19827074734054853
5313,1506619800.0,232.3412719,235.2988218,5.0,0.1534961762278306
5311,1492781400.0,240.48583660000003,242.8434041,5.0,0.2422510358180073
3291,1510479000.0,234.4835898,236.5810469,5.0,0.1404161097257762
943,1500607800.0,230.20946910000004,232.40870449999997,5.0,0.1718345130328641
295,1489105800.0,235.4220639,237.94466050000003,5.0,0.16706026977386335
5323,1503671400.0,229.9195574,233.7812668,5.0,0.1374764299334325
5332,1511505000.0,235.6485434,237.4711545,5.0,0.15982992130470286
5331,1490049000.0,239.39829999999998,242.1309939,5.0,0.1452593250933332
3347,1494325800.0,227.841927,229.78451310000003,5.0,0.23169698998934302
5330,1490369400.0000002,238.240496,241.5231345,5.0,0.16819035590678166
3897,1500183000.0,222.64192680000002,231.9011104,5.0,0.1893095576621675
3898,1510864200.0,236.3486252,239.4939212,5.0,0.24445102310818453
5508,1490711400.0,236.9872552,239.3393005,5.0,0.21556901696518865
956,1527555600.0,227.839284,229.87374089999997,5.0,0.2086754264313153
3338,1506047400.0,233.1200923,234.3397346,5.0,0.1507270901551222
5514,1491582599.9999998,241.21674270000003,242.4629512,5.0,0.1969676465079478
3911,1485829800.0,230.62929619999997,231.8851121,5.0,0.12875720243596833
1232,1499747400.0,231.2920522,232.8740974,5.0,0.24233182913230983
3915,1486693800.0,229.9709412,231.9545849,5.0,0.16478762015557633
3322,1495787400.0000002,228.90746169999997,230.53195839999998,5.0,0.23609586005779995
1895,1512415800.0,235.71696579999997,238.9579177,5.0,0.18607082637840697
292,1501396200.0,231.7746582,232.1643224,5.0,0.1834065521443576
1228,1490268600.0,238.2658072,240.12185000000002,5.0,0.18126220722185116
5583,1497187800.0,229.696777,231.6803527,5.0,0.24725152502782702
3272,1506774600.0,232.8425379,236.25960699999996,5.0,0.1886268604223832
3268,1498552200.0,229.3696972,231.23215450000004,5.0,0.17465057054672298
3223,1499002200.0,229.30419060000003,231.9475469,5.0,0.18288028411291415
1278,1511508600.0,235.7507524,237.2466139,5.0,0.15513077019264407
5296,1508664600.0,233.3871568,235.78561940000003,5.0,0.13935642018334513
917,1489375800.0,238.56593869999998,240.6618781,5.0,0.1376341219942994
1279,1490448600.0,236.9141375,239.502557,5.0,0.20123338815267325
302,1490279400.0,237.9059282,241.4672579,5.0,0.16688324852877637
3215,1487853000.0,233.06828519999996,235.82526009999998,5.0,0.14455671177401308
5538,1490571000.0,239.3439974,240.4275768,5.0,0.1890997598327973
915,1498073400.0,229.39654270000003,230.0565271,5.0,0.16020337860129952
5540,1511112600.0,235.4385863,238.9927042,5.0,0.21190500203432774
3209,1511371800.0,235.9487152,238.71142259999996,5.0,0.20270544013821348
911,1490725800.0,242.5880659,239.477535,5.0,0.24086146476835302
5542,1510255800.0,234.2005107,236.55338429999998,5.0,0.1404412546405577
3205,1500816600.0,229.0915448,232.18994500000002,5.0,0.1362484320305987
190,1504161000.0,233.02559499999998,235.22540109999997,5.0,0.22383777293900298
4012,1512667800.0,235.58264519999997,238.1944495,5.0,0.1570067009358968
912,1490452200.0,239.75973579999996,242.91181369999998,5.0,0.15201405653725195
3269,1507105800.0,233.0200972,235.2982641,5.0,0.15232052723209544
3226,1510068600.0000002,235.5728415,237.6004617,5.0,0.19272453274000523
5297,1488274200.0,232.5449437,234.4199264,5.0,0.1959388173935428
5309,1509575400.0000002,235.59999080000003,237.2845501,5.0,0.1950441773878897
1256,1490509800.0,235.7113005,238.1237096,5.0,0.23062380671666516
5531,1485840600.0000002,229.6621286,231.37969090000004,5.0,0.13330866868205002
194,1488634200.0,236.38632569999996,239.0401954,5.0,0.13021452631238353
938,1489797000.0,234.77307830000004,237.1715626,5.0,0.2150046960867326
1259,1512246600.0,237.30502070000003,239.7444684,5.0,0.23197339370319173
1261,1500208200.0,231.23349089999996,233.48106470000002,5.0,0.2462378223358479
3228,1494739800.0,227.8204444,229.2977503,5.0,0.19886639901280617
3250,1488357000.0,232.1121027,233.88987150000003,5.0,0.2138722062291838
3972,1507476600.0,232.67790309999998,235.4630845,5.0,0.14478434759602501
3976,1499218200.0,229.5183102,230.8669071,5.0,0.14869799684339613
931,1510162200.0,233.9740142,236.2637792,5.0,0.131444914143369
3239,1489660200.0,235.170707,237.314374,5.0,0.20476693011553188
1271,1491838200.0,237.96540270000003,241.9237548,5.0,0.22904090780942407
5299,1509665400.0,234.3322153,235.6770907,5.0,0.1301651449982325
3992,1495510200.0,228.1319452,229.91498340000004,5.0,0.19909073686078652
3249,1502713800.0,232.4174153,234.5115115,5.0,0.22955864000839757
5698,1510842600.0,235.0242821,237.051625,5.0,0.15321730262398203
4342,1500777000.0000002,228.76414060000002,232.31144760000004,5.0,0.13631899769381883
2702,1502602200.0,231.2392145,232.0509773,5.0,0.13424301094832294
2283,1513791000.0,235.7717062,238.20448659999997,5.0,0.13911600399638815
591,1496899800.0,228.8739016,231.5922596,5.0,0.23047001455125066
50,1512163800.0,235.08258750000002,237.94596080000002,5.0,0.15420552041302846
4707,1498476600.0,229.8522055,232.23636509999997,5.0,0.22469403518326614
2278,1489692600.0,235.30856169999998,237.37188309999996,5.0,0.2051260540433039
590,1491946200.0000002,239.9090553,241.41147779999997,5.0,0.22982016625451307
1706,1511458200.0,234.2765572,237.11003370000003,5.0,0.13506157406189204
1710,1499736600.0,231.0848386,232.9404308,5.0,0.23924952457319318
2268,1491499800.0,240.9281065,242.4027955,5.0,0.19482855858559367
2266,1494567000.0,228.2953977,229.0879991,5.0,0.22086331346016352
4720,1490383800.0,239.1818816,239.82073149999997,5.0,0.19249581316499698
1713,1498624200.0,230.2060507,231.9295008,5.0,0.21868056839863248
2262,1507084200.0,234.8049796,236.0904089,5.0,0.2067126868676272
4723,1505885400.0,233.1185471,234.6377086,5.0,0.16250992947143098
417,1513971000.0,236.3480983,238.33309639999996,5.0,0.14527674806589297
2256,1502803800.0,230.2004938,232.954104,5.0,0.1325281113701472
2286,1508466600.0,231.1080154,237.792569,5.0,0.20192916455774604
1512,1488443400.0,232.76765240000003,235.0002603,5.0,0.19118850496553463
4685,1510731000.0,235.2239906,235.99862890000003,5.0,0.1314389308183832
412,1490639400.0,242.1998915,239.5387452,5.0,0.2312495445287843
53,1490718600.0,240.97280980000002,240.1544428,5.0,0.20697834324895809
2313,1510698600.0,234.4422432,236.3833064,5.0,0.13049576427423298
2312,1489699800.0,235.66629579999997,237.9050346,5.0,0.195149426825367
2308,1509391800.0,235.59451870000004,237.4999547,5.0,0.2056035614899161
2289,1510039800.0,235.4909122,236.62324749999996,5.0,0.16482688465576323
5812,1489764600.0,238.67335159999996,242.0740052,5.0,0.13779156711539017
2302,1510003800.0000002,235.0344933,236.2532096,5.0,0.14877142504630916
1697,1508689800.0,234.7865389,235.88716759999997,5.0,0.16280753786529634
4694,1510482600.0,235.3356779,236.6515008,5.0,0.15398644691856966
2297,1489372200.0,235.8017128,237.4400509,5.0,0.18858784667801798
1701,1510205400.0,234.7180898,236.3760246,5.0,0.1432690821922105
592,1489397400.0,235.0786858,236.90551739999998,5.0,0.20012465370173624
2303,1491665400.0,238.6544088,240.86153560000002,5.0,0.22960611108644002
1691,1488720600.0,235.65551710000003,238.70521,5.0,0.1391817303089179
2255,1490117400.0,239.84599959999997,241.4712969,5.0,0.15506819705941013
5829,1506393000.0,232.5467355,234.74469200000001,5.0,0.14427725454789694
571,1488976200.0,236.9735062,239.31070399999996,5.0,0.14019040522686893
570,1513186200.0,235.78459969999997,237.9174724,5.0,0.14205084139009966
2212,1498613400.0,229.5890247,231.4591968,5.0,0.18600654053310875
2210,1489908599.9999998,235.284029,237.3987551,5.0,0.2153108102218959
40,1506781800.0,232.9202917,235.51803059999997,5.0,0.16477525180975516
566,1501720200.0,232.03887460000004,232.55842660000002,5.0,0.19115588341765788
5085,1503196200.0,231.20705670000004,233.76106170000003,5.0,0.1665795601362719
1733,1489858200.0,233.8505655,236.3544743,5.0,0.23695946201104284
5853,1503106199.9999998,231.3905747,233.7275997,5.0,0.17121753263713319
561,1503124200.0,232.1434264,234.7331481,5.0,0.21949413256127565
1740,1490041800.0,237.6721449,239.95378860000002,5.0,0.17487378276817844
1741,1499045400.0,229.41410689999998,230.72999050000004,5.0,0.14716001201850604
4785,1506565800.0,232.8664296,235.0825953,5.0,0.15543947560336233
4789,1511908200.0,236.0329875,238.4800054,5.0,0.18525398958274364
5080,1507206600.0,233.573558,236.1660758,5.0,0.18510925244137938
4727,1514320200.0,237.5014808,239.50955470000002,5.0,0.1835097599074987
5086,1513787400.0,224.9482859,227.16576450000002,5.0,0.1740532949084442
4750,1488789000.0,229.7916286,238.8641251,5.0,0.24502266627664612
5090,1491607800.0,240.13263350000003,241.3983852,5.0,0.21550905733120962
1718,1490437800.0,237.81773449999997,238.2624595,5.0,0.22481954658169528
5089,1499491800.0,221.82526280000002,223.959411,5.0,0.18443919518308513
2239,1489134600.0,235.24163560000002,238.0378784,5.0,0.16732250839413249
2236,1512487800.0,235.56312099999997,238.568335,5.0,0.17122238579134402
44,1510331400.0,235.10967579999996,237.3051251,5.0,0.17192449236712687
4751,1511245800.0,234.54823940000003,236.7595872,5.0,0.13189599635100946
43,1513189800.0000002,235.9110889,238.22217789999996,5.0,0.15159489923241148
2229,1492813800.0,242.38567130000004,242.9121986,5.0,0.23795416496496533
4746,1514061000.0,237.0715799,239.3626418,5.0,0.17957679662997597
5839,1501047000.0,231.3276947,233.5727044,5.0,0.22412020822844608
4748,1513625400.0,235.2581919,238.688446,5.0,0.15142050178064811
2224,1510871400.0,234.33688940000002,236.94264489999998,5.0,0.1414991264897096
4749,1508693400.0,235.1534198,236.7914496,5.0,0.19397421759732164
2233,1504017000.0,231.5304135,235.6263082,5.0,0.21860637806264285
5073,1486096200.0,229.8539547,231.3952209,5.0,0.1491776362689021
601,1511011800.0,234.602667,236.95514619999997,5.0,0.14217701095042354
4682,1490301000.0,240.6106754,242.2920579,5.0,0.15098656386960163
4615,1510086600.0,235.02077029999998,237.31197529999997,5.0,0.17612652437718723
1650,1488810600.0,236.9227591,239.17001370000003,5.0,0.13542958242631278
639,1496655000.0,228.1706796,229.0518,5.0,0.14069034827770094
2401,1506364200.0,234.0591792,237.1172386,5.0,0.24642960235517944
2400,1497987000.0000002,223.20728100000002,223.7199622,5.0,0.15978694087115733
4620,1509201000.0,235.3521585,237.2643525,5.0,0.1992480114585244
73,1491852600.0,242.33145740000003,242.83487360000004,5.0,0.20180205055678732
5115,1488447000.0,232.3794295,234.2585403,5.0,0.20939354637220076
1655,1495949399.9999998,227.9574205,230.5932625,5.0,0.20036870111653926
5114,1512581400.0,235.8205555,238.90662159999997,5.0,0.18217294284502528
637,1488990600.0,237.07136660000003,239.44442,5.0,0.13892804131527112
2388,1510684200.0,234.5702246,237.0804074,5.0,0.15160556233439668
4627,1502778600.0,227.9442397,234.7914552,5.0,0.19360632177512985
4628,1509492600.0,234.12542419999997,235.78224699999998,5.0,0.13311636726857826
2393,1501385400.0,230.33794109999997,232.6729441,5.0,0.16159651352448262
5785,1501086600.0,230.7443588,233.5708449,5.0,0.21006222700177293
75,1488389400.0,236.48024230000001,236.48099469999997,5.0,0.17134523334189022
640,1501115400.0,232.3605287,232.6623617,5.0,0.2218003877967809
1630,1512394200.0,235.15064789999997,237.2472921,5.0,0.13131214915021663
2440,1503462600.0,231.33451250000002,233.7417962,5.0,0.16151191506096035
646,1489231800.0,234.3015448,235.7880718,5.0,0.2165210458364252
1632,1499005800.0000002,228.9738708,231.0960827,5.0,0.14631405051014879
405,1508509800.0,233.32845700000001,235.81558860000004,5.0,0.14256218237414528
2432,1502865000.0,232.5159798,234.8715557,5.0,0.23965225950189495
2408,1490135400.0,236.84723999999997,239.2387253,5.0,0.19117410746005215
1640,1491579000.0,238.6716979,241.5880997,5.0,0.21598325398716306
2424,1507804200.0000002,229.77367750000002,235.64068569999998,5.0,0.1293826838028148
5770,1489966200.0,238.5983394,240.9610564,5.0,0.15681570211343535
4600,1508754600.0,234.5009514,235.24028859999999,5.0,0.14033438885202565
2417,1489912200.0,235.11531690000004,237.8337086,5.0,0.2080286251951312
1645,1507811400.0,235.0807942,237.0844879,5.0,0.22332691291619183
5117,1527685200.0,228.5772956,230.8259391,5.0,0.15645007640834346
5769,1490128200.0,240.1364224,242.3161925,5.0,0.14470949567991215
2319,1511728200.0,236.4722675,240.07681189999997,5.0,0.2450124987640481
4636,1498977000.0,229.67914510000003,231.4211659,5.0,0.1758675981129317
1665,1489228200.0,233.514655,235.0612818,5.0,0.23374360731153035
410,1509111000.0,233.7357182,235.8495452,5.0,0.13693875413730544
1677,1488868200.0,232.2835311,234.5659877,5.0,0.2252372624637535
60,1506443400.0,232.2351419,234.7584577,5.0,0.1390053323432848
613,1489861800.0,234.58289669999996,236.73445290000004,5.0,0.22748768828757465
608,1489923000.0,235.883561,238.0294073,5.0,0.2032741484482604
2339,1492666199.9999998,225.92175350000002,228.32781629999997,5.0,0.1762746302895098
2349,1509694200.0,234.93956200000002,236.3911633,5.0,0.15722636211182792
4670,1499304600.0,230.14882830000002,230.86525009999997,5.0,0.16530223333038394
1682,1490121000.0,242.090761,243.6329906,5.0,0.12874775530522908
58,1490308200.0,241.58650540000002,243.3355612,5.0,0.13843095036307962
5802,1489141800.0,235.07165760000004,238.37681730000003,5.0,0.16376847711847822
604,1503225000.0,232.2482506,234.9087527,5.0,0.22485492308113467
55,1490743800.0,238.0262019,238.7861198,5.0,0.2271873129527062
4680,1488915000.0,236.5571887,238.7397384,5.0,0.14588825295792643
1680,1509543000.0000002,234.3917022,235.7209349,5.0,0.13451134299994902
4638,1513193400.0,235.88101590000002,238.8377106,5.0,0.16882737994255198
5796,1509089400.0,234.4598465,236.20146250000002,5.0,0.15739410875872759
2353,1512070200.0,236.6593274,239.1869325,5.0,0.21067915144313723
4641,1490617800.0,236.73134089999996,237.61487839999998,5.0,0.24615566599158806
625,1511710200.0000002,234.6430488,237.1728359,5.0,0.13596118274485758
2370,1507113000.0,233.2733238,234.77895480000004,5.0,0.14160229955891482
4647,1504405800.0,232.23216400000004,235.7512852,5.0,0.2223515807284064
1670,1509661800.0,235.4640609,237.2915784,5.0,0.1911727689283599
5790,1489822200.0,240.0289197,241.8307551,5.0,0.13937481118393794
2352,1511130600.0,234.3362354,237.4829618,5.0,0.15262088770320356
621,1510410600.0,234.53614349999998,236.6949534,5.0,0.1455292839016725
4651,1487907000.0,233.30705439999997,236.2591957,5.0,0.1399525067029746
2360,1510090200.0,234.2379482,236.64479460000004,5.0,0.1466668160801669
4653,1512228600.0,234.5725811,237.49895209999997,5.0,0.13541233000644576
618,1501921800.0,230.25511400000002,233.5797376,5.0,0.17732417628813665
4657,1504009800.0,230.61275700000002,233.5421971,5.0,0.1305210346825844
616,1490203800.0,237.3384972,239.6093755,5.0,0.18753681048177584
619,1511562600.0,234.8277304,237.3371629,5.0,0.14519172280735923
4589,1510511400.0,233.6864671,237.22187830000001,5.0,0.15046953954607828
1747,1493454600.0,226.6448753,228.29198089999997,5.0,0.1742181956215668
556,1513974599.9999998,236.61887,238.61174010000002,5.0,0.15555701345638492
4940,1501691400.0,231.6411891,234.3580869,5.0,0.2393069217270836
1847,1489127400.0,232.179321,234.49505300000004,5.0,0.24233747155795418
1851,1489476600.0,234.0023804,235.8563916,5.0,0.2273290503873867
1980,1513801800.0,237.514069,240.07340390000002,5.0,0.21037809719329892
1855,1510583400.0,234.8149627,236.8487191,5.0,0.1499805275970321
4952,1497727800.0,228.7457728,229.356986,5.0,0.13503865513011382
1993,1512664200.0000002,235.90387059999998,237.9638233,5.0,0.15413593152024274
486,1486524600.0,230.2929887,231.1588234,5.0,0.1895168122694851
1859,1507174200.0,233.9755002,236.8335183,5.0,0.21390096040417128
483,1501036200.0,229.5972817,231.9808145,5.0,0.13345975190128737
482,1511544600.0,234.8325373,238.90955,5.0,0.19456331854884878
1967,1511472600.0,235.69756330000004,238.1482434,5.0,0.18040916502230242
1862,1490207400.0000002,237.96077159999996,239.3867544,5.0,0.19104030280006704
1961,1509136200.0,236.46774520000002,237.29602789999998,5.0,0.22090087979383216
1857,1502677799.9999998,231.4669785,232.5617662,5.0,0.15010057195590046
1863,1509741000.0,235.1890527,236.6013845,5.0,0.16576493693983363
1844,1489815000.0,235.14616270000002,236.47946590000004,5.0,0.2310767137818014
450,1490549400.0,236.5431945,238.7419529,5.0,0.21918776632395848
5036,1490124600.0,241.62481249999996,243.65310509999998,5.0,0.1287648446664371
14,1504341000.0,232.95449720000002,234.89274209999996,5.0,0.20638796343805255
2015,1506702600.0,233.8570171,235.9194532,5.0,0.19395776623155134
2014,1513956600.0,237.23892769999998,238.8381144,5.0,0.16921738103659123
5904,1503505800.0,232.1893182,235.18248900000003,5.0,0.2256321921190161
13,1500813000.0,230.3690567,233.99875089999998,5.0,0.2283703080856693
5025,1510831800.0,235.443864,237.4391224,5.0,0.16982051197823095
5033,1508092200.0,234.3819563,235.9767032,5.0,0.17161855278010996
2007,1509895800.0,234.140985,236.3789242,5.0,0.14169746344877426
5032,1499394600.0,230.54599300000004,231.43413620000004,5.0,0.18885118008563698
2005,1502332200.0,230.86198719999996,232.4417206,5.0,0.1415769252637014
495,1488371400.0,233.82385020000004,237.30408790000004,5.0,0.1462908731204802
4931,1488882600.0,233.93801600000003,235.96737930000003,5.0,0.19356722418581898
1840,1507228200.0,235.8230697,235.85326000000003,5.0,0.2178774440633999
2008,1490556600.0,238.3936192,238.79794760000001,5.0,0.21951270906399373
2020,1492601399.9999998,241.1397815,242.80560589999996,5.0,0.23280982515975307
5917,1489311000.0,233.7430323,235.249635,5.0,0.23363950549092938
477,1509215400.0,234.5570292,235.249083,5.0,0.1322928981236294
1922,1511418600.0,235.18026429999998,237.5223012,5.0,0.15713110602390915
5932,1510417800.0,235.3871257,237.4643168,5.0,0.17847233749058733
1881,1490405400.0,238.0387639,238.92364159999997,5.0,0.20897869247250403
5933,1490394600.0,242.13196510000003,243.80909750000004,5.0,0.13591566571493566
1912,1514057400.0,235.9785349,238.1469803,5.0,0.13508008426278104
1886,1489455000.0,234.01431569999997,235.1224333,5.0,0.24597640667281662
1925,1507995000.0,229.9510939,236.33971810000003,5.0,0.15329560930045694
1887,1489195800.0,234.55510500000003,235.68684280000002,5.0,0.21816271485752495
1906,1492662600.0,225.5693634,228.7265796,5.0,0.17771843414534821
1905,1510057800.0,235.00114739999998,236.4491838,5.0,0.15224530520603827
1904,1508920200.0000002,234.8672049,237.46766280000003,5.0,0.2050212682663706
456,1511980200.0,234.59791969999998,237.8857946,5.0,0.15142439867539972
1899,1502843400.0,232.845131,233.80976669999998,5.0,0.21351984882686123
1898,1500089400.0000002,228.9412762,232.586342,5.0,0.16777109745639943
1889,1501547400.0,232.4103204,232.6175253,5.0,0.20863775762159753
5919,1527382800.0,229.1103934,230.7574842,5.0,0.13742838407647498
1927,1489782600.0,238.61182670000002,240.9257698,5.0,0.14999716033269073
4986,1509935400.0,234.3663651,235.99231100000003,5.0,0.1335062043999557
1953,1510932600.0,236.2201769,238.4501617,5.0,0.20787310432641518
1867,1501810200.0,231.3341867,233.9220138,5.0,0.21315136160902276
5018,1497414600.0,228.68760499999996,230.21054030000002,5.0,0.1605132786250853
5922,1489509000.0,237.8804175,240.33461670000003,5.0,0.14751646974887986
7,1503289800.0,231.8180847,235.3087543,5.0,0.2305416580871634
1944,1490736600.0,242.2466388,241.0350481,5.0,0.19522351476963845
4988,1502188200.0,231.2760559,232.79811399999997,5.0,0.1646824479927912
4973,1500085800.0,229.9161687,232.32778900000002,5.0,0.1775967447998921
470,1513373400.0,235.69725010000002,237.9859068,5.0,0.13968920074719604
1938,1490484600.0,237.81998029999997,238.4928633,5.0,0.2215156715359446
466,1489041000.0,235.71694360000004,237.6605321,5.0,0.1688885724372237
5014,1490704200.0,237.93977250000003,239.6936393,5.0,0.20740724912252112
1935,1499131800.0,230.4955804,231.5412421,5.0,0.19858875345190313
1932,1489390200.0,236.1947037,238.57995609999998,5.0,0.16904098345595744
4974,1498876200.0,229.5407461,231.53954009999998,5.0,0.1788899506766914
5858,1509121800.0,235.7354008,236.0310196,5.0,0.17433418503066528
1830,1497673800.0,229.10344819999997,230.47856990000002,5.0,0.17280981686736588
2025,1500352200.0,229.1921098,234.253694,5.0,0.2374002769648984
2148,1496979000.0,229.7729463,230.89290360000004,5.0,0.23189191495101524
5061,1491507000.0,240.770422,242.1454908,5.0,0.19906392250128435
5060,1501029000.0,232.4731619,233.079496,5.0,0.23930685349825465
4827,1510183800.0,235.7047253,236.68975530000003,5.0,0.16699944395752525
2132,1511303400.0,235.98579119999997,239.18308570000002,5.0,0.21972560622703344
4830,1508747400.0,234.21431669999998,235.7457188,5.0,0.14836849201891544
5063,1512671400.0,235.4575334,237.73585330000003,5.0,0.14281746403639142
2123,1512412200.0,236.2742069,239.0913137,5.0,0.19596761614148586
2118,1490473800.0,241.71651890000004,242.6597451,5.0,0.15300698296779294
4844,1487053800.0000002,232.1023482,234.5258022,5.0,0.12868546599874606
2115,1509028200.0,235.3525203,236.83544010000003,5.0,0.19073586044641655
527,1507163400.0,234.9356272,236.9250463,5.0,0.23265840531695797
5877,1499661000.0000002,231.1381919,232.7421392,5.0,0.23658307030951017
4847,1506533400.0,233.35985599999998,236.2663609,5.0,0.20164638088649436
4839,1498912200.0,228.71777520000003,230.6269811,5.0,0.12881691297597075
1779,1509546600.0,235.06896830000002,237.0609326,5.0,0.18110032111928814
5866,1511278200.0,233.7813812,236.9462421,5.0,0.129102731328586
551,1514403000.0000002,236.920035,238.8049944,5.0,0.1562673634622998
2177,1503757800.0,231.7556714,235.9302399,5.0,0.24116391564190193
555,1507872600.0,235.6001311,237.48911799999996,5.0,0.24349211260521242
5860,1509345000.0,234.3362248,235.7271352,5.0,0.13769320286616002
2172,1510529400.0000002,235.1279383,237.03461989999997,5.0,0.16036565576986023
4799,1502771400.0,232.1421327,235.2144491,5.0,0.24797933401023034
1751,1503113400.0,232.0510214,234.2022578,5.0,0.19968564950861775
1759,1490398200.0,240.82054949999997,242.4367442,5.0,0.15265719197007804
5068,1509449400.0,234.2159581,236.0753241,5.0,0.14303432401367724
2166,1502947800.0,231.17198869999999,233.49730759999997,5.0,0.1637156524293862
2165,1495427400.0,228.0901407,230.62320150000002,5.0,0.22576198839335482
2162,1507120200.0,234.33743830000003,237.296697,5.0,0.23661824690902256
1752,1498555800.0,230.423987,232.37891890000003,5.0,0.2428976762585408
4804,1509690600.0,234.7296323,236.69364880000003,5.0,0.1625328226271695
5865,1509629400.0,234.75077589999998,235.9664843,5.0,0.14456580349975073
30,1498095000.0,229.3194066,231.1777932,5.0,0.18620685930691008
500,1514237400.0,236.6558837,238.7826994,5.0,0.15578360238521344
2108,1509744600.0,236.3974034,237.36235440000002,5.0,0.206652069586974
1782,1488969000.0,233.71467610000002,235.81035490000002,5.0,0.20135962624767217
4887,1490200200.0,234.54206120000003,237.1767513,5.0,0.23650559232555324
508,1487838599.9999998,231.3924246,233.799526,5.0,0.18477878512850865
4894,1497933000.0,229.5194609,231.21182429999996,5.0,0.198718480969156
4895,1510216200.0,236.6045315,238.4453464,5.0,0.2301513212368016
507,1512253800.0,235.06346040000003,237.5976497,5.0,0.14239010940011873
4901,1512243000.0,236.5086679,238.84371610000002,5.0,0.19478381712154275
2063,1510435800.0,234.52143640000003,236.8322083,5.0,0.14872337674243447
5039,1490229000.0,237.2638652,239.1845957,5.0,0.1955771689743673
5897,1488886200.0,237.09731890000003,239.10481539999998,5.0,0.1395266422136197
1818,1506907800.0,232.69326559999996,234.8083003,5.0,0.137400563982633
1822,1490632200.0,237.8215283,238.21542220000003,5.0,0.2349461531101132
2030,1500265800.0,229.99235969999998,233.28502690000002,5.0,0.20935116056515463
502,1498620600.0,230.25445350000004,230.96097020000002,5.0,0.19240061494467997
4912,1510853399.9999998,234.8836383,238.4743257,5.0,0.19485442029676658
2044,1505550600.0,231.56041169999997,234.5300516,5.0,0.14175106124024736
2107,1500697800.0,230.2030469,231.79006590000003,5.0,0.15053479011430937
5888,1500690600.0,229.88963390000004,232.78613300000004,5.0,0.17561377641827822
4880,1498617000.0,225.6727498,231.66487619999998,5.0,0.13599700472395973
526,1511800200.0,235.83313470000002,238.002502,5.0,0.1711355926958584
2099,1490175000.0000002,235.7001087,237.89084400000002,5.0,0.2183541783581452
2097,1511969399.9999998,235.68049470000003,238.14137419999997,5.0,0.16994711103026414
4858,1511983800.0,236.17497050000003,239.3257172,5.0,0.21134991620683077
5881,1512167400.0,235.4952271,238.1649607,5.0,0.1647285114207625
1786,1511332200.0,235.2736622,237.4095454,5.0,0.1567461258986411
4881,1489156200.0000002,237.4150565,240.1307415,5.0,0.13668738378047265
24,1501986600.0,231.14311319999996,233.660791,5.0,0.1947701357360523
1788,1510759800.0,233.5565825,236.7313623,5.0,0.12988057894325467
2083,1510065000.0,234.34589320000003,236.8964265,5.0,0.1557806229479937
513,1490052600.0,238.07739540000003,240.5915161,5.0,0.1659756539393767
439,1494077400.0,227.1893507,229.6125468,5.0,0.2114932903836579
5885,1490427000.0,235.5533633,237.91453340000004,5.0,0.2308056869295511
4879,1513265400.0,235.83425119999998,238.2647879,5.0,0.1506059027149308
518,1509996600.0,236.16773420000004,237.766694,5.0,0.2082984026479611
4585,1497429000.0000002,229.40831829999996,231.35107779999998,5.0,0.21762184979052637
2291,1490189400.0,234.8764225,237.7516172,5.0,0.22430736169638643
2591,1509399000.0,234.8507347,237.2732482,5.0,0.18768417533731394
667,1489847400.0,238.41941170000004,240.071789,5.0,0.1646120859099025
4485,1509168600.0,234.2788903,235.3375581,5.0,0.13060637845025308
4545,1511440200.0,234.998318,236.98837370000004,5.0,0.13978661972594608
4424,1490401799.9999998,238.9273131,240.9882523,5.0,0.17340368981822948
4539,1506472200.0,233.3900356,235.6167985,5.0,0.18234368172481782
376,1489710600.0,236.76414030000004,238.13873030000002,5.0,0.19151780028688303
5163,1510518600.0,236.6443628,239.2370157,5.0,0.24823474557499858
5723,1486776600.0,230.9489352,232.3880249,5.0,0.16427078503535394
1531,1488533400.0000002,232.8735053,234.5696879,5.0,0.2071835565993591
115,1487050200.0,230.6622004,231.9086867,5.0,0.19405873096502071
4536,1509204600.0,234.3933322,237.4538923,5.0,0.19192243991798216
690,1488331799.9999998,232.3475545,234.1025692,5.0,0.20716496213909702
2623,1489674600.0,236.7617084,239.92816750000003,5.0,0.16227693533020207
